218.717, 334.911
218.778, 334.831
218.781, 334.555
218.662, 334.357
218.701, 333.882
218.798, 333.661
218.713, 333.582
218.739, 333.921
218.66, 333.978
218.646, 334.064
218.659, 334.08
218.897, 334.202
219.355, 334.532
219.727, 334.314
219.212, 334.122
219.002, 333.977
218.916, 333.991
218.984, 334.145
219.147, 334.425
219.261, 334.485
219.288, 334.573
219.323, 334.768
219.167, 334.871
219.206, 335.163
219.313, 335.24
219.37, 335.489
219.394, 335.986
219.521, 336.632
219.477, 336.791
219.559, 336.884
219.473, 337.142
219.349, 337.458
219.251, 337.838
219.155, 337.973
219.122, 337.949
219.221, 338.003
219.247, 338.275
219.228, 338.358
219.348, 338.297
219.351, 338.195
219.353, 338.276
219.267, 338.269
219.233, 338.248
219.237, 338.318
219.253, 338.358
219.285, 338.435
219.302, 338.709
219.3, 338.671
219.304, 338.678
219.301, 338.64
219.332, 338.574
219.405, 338.618
219.485, 338.609
219.447, 338.587
219.497, 338.373
219.382, 337.979
219.296, 337.837
219.278, 337.526
219.396, 337.451
219.464, 337.224
219.437, 337.104
219.331, 336.519
219.243, 336.001
219.119, 335.582
219.103, 335.188
219.165, 334.779
219.267, 334.514
219.167, 334.069
219.155, 333.946
219.138, 333.809
219.125, 333.715
219.164, 333.512
219.313, 333.471
219.385, 333.243
219.479, 333.233
219.646, 333.035
219.762, 332.838
220, 332.819
219.986, 332.582
220.152, 332.391
220.346, 332.406
220.404, 332.449
220.236, 332.476
220.155, 332.501
220.093, 332.575
219.895, 332.441
219.687, 332.329
219.582, 332.035
219.501, 331.93
219.411, 331.8
219.211, 331.789
219.078, 331.669
218.959, 331.576
218.674, 331.369
218.716, 331.165
218.625, 330.933
218.507, 330.417
218.381, 330.078
218.396, 329.539
218.283, 329.389
218.176, 329.363
218.022, 329.553
217.785, 329.631
217.654, 329.717
217.61, 329.509
217.556, 329.293
217.584, 329.053
217.537, 329.064
217.379, 328.964
217.361, 328.604
217.266, 328.277
217.276, 328.041
217.286, 327.968
217.403, 327.986
217.438, 327.875
217.385, 327.906
217.271, 328.02
216.972, 328.254
217.014, 328.493
217.119, 328.631
217.194, 328.601
217.336, 328.646
217.529, 328.743
217.498, 328.492
217.304, 328.16
217.239, 327.591
217.172, 327.178
217.244, 326.898
217.199, 326.488
217.136, 325.957
217.192, 325.351
217.337, 325.261
217.217, 325.174
217.049, 324.797
216.992, 324.396
217.01, 324.046
217.055, 323.781
216.999, 324.263
216.991, 324.104
217.133, 324.355
217.156, 324.502
217.251, 324.768
217.459, 325.014
217.607, 324.996
217.77, 325.215
217.779, 325.458
217.84, 325.766
217.949, 326.167
218.21, 326.32
218.314, 326.491
218.368, 326.41
218.379, 326.373
218.403, 326.315
218.45, 326.265
218.455, 326.1
218.422, 326.195
218.392, 325.978
218.331, 325.55
218.278, 325.179
218.247, 324.665
218.157, 324.092
218.064, 323.663
218.031, 323.041
217.933, 322.16
218.096, 321.864
218.09, 321.501
217.985, 321.086
217.925, 320.598
217.948, 320.524
217.922, 320.52
217.99, 320.444
218.075, 320.491
218.099, 320.673
218.043, 320.531
218.081, 320.327
217.963, 320.223
217.955, 320.378
217.997, 320.473
217.831, 320.422
217.825, 320.518
217.912, 320.593
217.901, 320.432
217.937, 320.428
217.924, 320.361
217.943, 320.397
217.938, 320.306
217.943, 320.226
217.938, 320.049
217.88, 319.867
217.876, 319.561
217.941, 319.464
217.943, 319.191
218.092, 319.231
218.056, 319.111
218.137, 318.953
218.268, 318.967
218.287, 319.015
218.296, 319.325
218.373, 319.553
218.39, 319.885
