185.993, 325.068
186.041, 325.132
185.993, 325.201
185.846, 324.917
185.666, 324.865
185.533, 324.684
185.579, 324.412
185.477, 324.253
185.345, 324.253
185.401, 324.298
185.358, 324.268
185.407, 324.208
185.433, 324.325
185.466, 324.316
185.518, 324.42
185.561, 324.558
185.561, 324.543
185.562, 324.538
185.512, 324.629
185.489, 324.619
185.467, 324.628
185.502, 324.578
185.44, 324.395
185.396, 324.358
185.407, 324.4
185.457, 324.451
185.388, 324.357
185.349, 324.195
185.434, 324.095
185.498, 323.942
185.586, 323.981
185.568, 323.949
185.553, 323.815
185.567, 323.829
185.367, 323.634
185.363, 323.397
185.361, 323.219
185.255, 323.269
185.069, 322.861
184.959, 322.813
184.818, 322.928
184.679, 322.936
184.673, 322.813
184.59, 322.592
184.529, 322.359
184.434, 322.141
184.421, 322.134
184.346, 321.964
184.309, 321.702
184.256, 321.445
184.279, 321.751
184.283, 321.95
184.267, 322.063
184.311, 322.112
184.384, 322.066
184.422, 322.036
184.459, 321.859
184.557, 321.866
184.583, 321.973
184.633, 322.018
184.639, 321.901
184.576, 321.699
184.575, 321.572
184.66, 321.754
184.745, 321.796
184.759, 321.802
184.701, 321.759
184.734, 321.725
184.869, 321.735
184.909, 321.763
184.99, 321.613
184.96, 321.527
185.008, 321.529
184.974, 321.252
185.007, 320.985
185.024, 320.741
185.041, 320.672
185.056, 320.636
185.086, 320.413
185.056, 320.246
185.115, 320.157
185.153, 319.948
185.265, 319.989
185.425, 319.988
185.635, 319.98
185.781, 319.798
185.934, 319.913
185.965, 319.909
186.061, 319.88
186.059, 319.866
186.226, 320.123
186.315, 320.079
186.448, 320.316
186.56, 320.473
186.684, 320.715
186.822, 320.776
187.01, 320.634
187.171, 320.648
187.503, 320.434
187.873, 320.357
188.007, 320.582
188.231, 320.777
188.355, 320.824
188.602, 320.899
188.79, 321.221
188.883, 321.437
188.925, 321.533
189.197, 322.057
189.253, 322.245
189.421, 322.129
189.339, 321.89
189.347, 321.949
189.363, 322.09
189.391, 321.982
189.364, 321.904
189.422, 321.831
189.482, 321.847
189.536, 321.925
189.516, 322.186
189.515, 322.48
189.313, 322.767
189.165, 322.835
189, 323.217
188.768, 323.116
188.508, 322.98
188.394, 323.189
188.384, 323.046
188.356, 323.174
188.268, 323.355
188.153, 323.452
188.124, 323.296
188.092, 323.14
188.048, 322.919
187.995, 322.853
187.983, 322.648
187.886, 322.21
187.871, 321.768
187.824, 321.258
187.796, 320.9
187.701, 320.989
187.666, 320.785
187.517, 320.54
187.477, 320.354
187.226, 320.394
187.109, 320.033
186.867, 319.699
186.714, 319.489
186.664, 319.486
186.558, 319.344
186.406, 319.209
186.342, 319.189
186.347, 319.392
186.42, 319.359
186.474, 319.436
186.429, 319.377
186.386, 319.377
186.331, 319.289
186.334, 319.39
186.311, 319.435
186.205, 319.623
186.173, 319.674
186.213, 319.777
186.115, 319.657
186.075, 319.747
185.945, 319.826
185.872, 320.016
185.869, 320.151
185.915, 320.34
185.861, 320.369
185.843, 320.294
185.853, 320.168
185.811, 320.046
185.851, 320.005
185.845, 320.056
185.845, 320.082
185.828, 320.113
185.833, 320.192
185.839, 320.214
185.826, 320.385
185.844, 320.416
185.967, 320.311
185.924, 320.175
185.929, 320.013
185.954, 319.696
186.013, 319.521
186.018, 319.336
186.072, 319.291
186.312, 319.299
186.448, 319.054
186.433, 319.039
186.497, 319.115
186.572, 319.068
186.696, 319.141
186.656, 319.125
186.624, 319.032
186.56, 318.934
186.566, 318.927
186.558, 318.909
186.549, 318.944
186.584, 319.191
