New Line: 7
Duration 6-7: 1.70224e+09
99.4897, 801.043
99.6217, 801.237
99.9922, 801.101
100.077, 800.947
100.018, 800.686
100.006, 800.444
100.073, 800.029
100.316, 799.651
100.434, 799.805
100.36, 800.121
100.367, 800.119
100.392, 800.209
100.187, 800.179
100.156, 799.842
100.221, 799.741
100.228, 799.789
100.124, 799.58
100.133, 799.385
100.203, 799.27
100.246, 798.981
100.298, 798.842
100.477, 798.773
100.564, 798.695
100.682, 798.565
100.815, 798.675
100.966, 798.706
101.208, 798.492
101.426, 798.183
101.833, 797.81
102.319, 797.23
102.698, 796.824
103.118, 796.5
103.31, 795.992
103.024, 795.646
102.575, 795.24
102.274, 795.05
101.916, 795.001
101.597, 794.793
101.397, 794.335
101.154, 793.85
100.908, 793.434
100.918, 793.286
100.904, 792.972
100.713, 792.767
100.655, 792.524
100.682, 792.451
100.673, 792.223
100.832, 791.863
100.848, 791.835
100.781, 791.764
100.716, 791.553
100.907, 791.559
100.866, 791.348
100.842, 791.102
100.858, 791.049
101.097, 790.919
101.153, 790.941
101.265, 790.862
101.384, 790.712
101.326, 790.582
101.384, 790.274
101.53, 790.036
101.73, 789.873
101.852, 789.776
101.868, 789.527
101.937, 788.971
102.068, 788.619
102.183, 788.753
102.286, 788.737
102.391, 788.532
102.438, 788.262
102.503, 788.27
102.584, 788.161
102.602, 787.977
102.579, 787.72
102.589, 787.689
102.575, 787.642
102.636, 787.56
102.758, 787.449
102.809, 787.336
102.854, 787.348
102.91, 787.25
103.06, 787.272
103.099, 787.248
103.138, 787.352
103.124, 787.578
103.147, 787.822
103.167, 788.025
103.231, 788.545
103.246, 788.903
103.167, 789.614
103.013, 790.179
102.956, 791.015
103.058, 791.474
103.161, 792.119
102.925, 792.534
102.83, 793.068
102.923, 793.535
103.052, 794.165
103.12, 794.731
102.905, 795.102
102.722, 795.311
102.906, 796.495
103.089, 797.771
103.342, 799.513
103.247, 801.477
103.252, 803.005
103.551, 804.564
103.82, 805.783
103.798, 807.022
103.864, 807.48
104.046, 808.522
